
RULES:
S: (9) [D] $In $Vr $Vr $Ch $Vr $Vr $Vr $Ou 
Ou: (6) $A $B $A V | $A 
Ch: (7) $A $A $B $A V | $A 
Vr: (8) $A $A $B $A V | | $A 
In: (4) $A $A $A $A 
81.00 81.50    IV   5   4   2   7
81.50 82.00  bIII   3   3   2   5
82.00 83.00    IV   5   4   2   7
83.00 83.50     I   0   1   2   2
83.50 84.00    IV   5   4   2   7
84.00 85.00     I   0   1   2   2
85.00 86.00     V   7   5   2   9
86.00 86.50     I   0   1   2   2
86.50 87.00    IV   5   4   2   7
87.00 88.00     I   0   1   2   2
---

